City,State,Tier,Skill,Skill_Key,City_Key,Rate_Type,Rate_Mode,Unit,Currency,Local_Hourly_Min_INR,Local_Hourly_Max_INR,Local_Day_Min_INR,Local_Day_Max_INR,Platform_Cost_Min_INR,Platform_Cost_Max_INR,Platform_Cost_Basis,Effective_From,Effective_To,Is_Active,Source,Confidence
Visakhapatnam,Andhra Pradesh,Tier 2,Welder,welder,visakhapatnam,mixed,daily,day,INR,75,100,600,800,950,1600,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Visakhapatnam,Andhra Pradesh,Tier 2,AC Technician,ac_technician,visakhapatnam,mixed,daily,day,INR,100,140,800,1120,1600,2800,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Visakhapatnam,Andhra Pradesh,Tier 2,Deep Cleaning / Housekeeping,deep_cleaning,visakhapatnam,mixed,daily,day,INR,60,82,480,656,1100,2000,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Visakhapatnam,Andhra Pradesh,Tier 2,Pest Control,pest_control,visakhapatnam,per_visit,per_visit,visit,INR,,,450,800,800,1500,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Visakhapatnam,Andhra Pradesh,Tier 2,Handyman / General Helper,handyman,visakhapatnam,mixed,daily,day,INR,50,72,400,576,700,1200,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Visakhapatnam,Andhra Pradesh,Tier 2,Waterproofing Specialist,waterproofing,visakhapatnam,mixed,daily,day,INR,82,112,656,896,1100,1900,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Visakhapatnam,Andhra Pradesh,Tier 2,False Ceiling Specialist,false_ceiling,visakhapatnam,mixed,daily,day,INR,80,110,640,880,1100,1900,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Visakhapatnam,Andhra Pradesh,Tier 2,Interior Designer (Basic),interior_designer,visakhapatnam,mixed,daily,day,INR,130,220,1040,1760,1800,3500,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Visakhapatnam,Andhra Pradesh,Tier 2,Roofer,roofer,visakhapatnam,mixed,daily,day,INR,62,88,496,704,900,1600,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Visakhapatnam,Andhra Pradesh,Tier 2,Flooring Specialist,flooring,visakhapatnam,mixed,daily,day,INR,60,85,480,680,850,1500,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Visakhapatnam,Andhra Pradesh,Tier 2,Furniture Assembler / Carpenter,furniture_assembler,visakhapatnam,mixed,daily,day,INR,60,85,480,680,800,1500,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Visakhapatnam,Andhra Pradesh,Tier 2,Geyser / Water Heater Repair,geyser_repair,visakhapatnam,per_visit,per_visit,visit,INR,,,200,350,350,750,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Visakhapatnam,Andhra Pradesh,Tier 2,RO / Water Purifier Service,ro_service,visakhapatnam,per_visit,per_visit,visit,INR,,,150,280,220,449,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Visakhapatnam,Andhra Pradesh,Tier 2,Washing Machine Repair,washing_machine_repair,visakhapatnam,per_visit,per_visit,visit,INR,,,220,400,349,749,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Visakhapatnam,Andhra Pradesh,Tier 2,TV / Electronics Repair,tv_repair,visakhapatnam,per_visit,per_visit,visit,INR,,,170,330,249,549,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Visakhapatnam,Andhra Pradesh,Tier 2,Mobile Phone Repair,mobile_repair,visakhapatnam,per_visit,per_visit,visit,INR,,,130,280,179,449,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Visakhapatnam,Andhra Pradesh,Tier 2,Computer / Laptop Repair,computer_repair,visakhapatnam,per_visit,per_visit,visit,INR,,,170,340,249,549,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Visakhapatnam,Andhra Pradesh,Tier 2,Sofa / Upholstery Cleaning,sofa_cleaning,visakhapatnam,per_visit,per_visit,visit,INR,,,340,620,700,1400,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Visakhapatnam,Andhra Pradesh,Tier 2,Landscaping / Gardener,landscaping,visakhapatnam,mixed,daily,day,INR,40,60,320,480,580,1100,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Visakhapatnam,Andhra Pradesh,Tier 2,Security Guard,security_guard,visakhapatnam,mixed,daily,day,INR,45,62,450,620,850,1400,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Visakhapatnam,Andhra Pradesh,Tier 2,Driver / Chauffeur,driver,visakhapatnam,mixed,daily,day,INR,62,85,620,850,1050,1750,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Visakhapatnam,Andhra Pradesh,Tier 2,Packers & Movers,packers_movers,visakhapatnam,per_visit,per_visit,visit,INR,,,1200,2200,2000,4500,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Visakhapatnam,Andhra Pradesh,Tier 2,Construction Labour / Demolition,construction_labour,visakhapatnam,mixed,daily,day,INR,55,75,440,600,750,1300,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Visakhapatnam,Andhra Pradesh,Tier 2,Other,other,visakhapatnam,mixed,daily,day,INR,62,85,496,680,900,1550,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Vadodara,Gujarat,Tier 2,Painter,painter,vadodara,mixed,daily,day,INR,100,130,800,1050,1300,2000,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Vadodara,Gujarat,Tier 2,Plumber,plumber,vadodara,mixed,daily,day,INR,125,165,1000,1320,2000,3500,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Vadodara,Gujarat,Tier 2,Electrician,electrician,vadodara,mixed,daily,day,INR,125,165,1000,1320,2000,3500,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Vadodara,Gujarat,Tier 2,Carpenter,carpenter,vadodara,mixed,daily,day,INR,115,155,920,1240,1800,3200,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Vadodara,Gujarat,Tier 2,Mason / Bricklayer,mason,vadodara,mixed,daily,day,INR,115,150,920,1200,1500,2600,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Vadodara,Gujarat,Tier 2,Tiler,tiler,vadodara,mixed,daily,day,INR,105,140,840,1120,1400,2300,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Vadodara,Gujarat,Tier 2,Welder,welder,vadodara,mixed,daily,day,INR,120,160,960,1280,1500,2500,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Vadodara,Gujarat,Tier 2,AC Technician,ac_technician,vadodara,mixed,daily,day,INR,155,210,1240,1680,2800,4800,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Vadodara,Gujarat,Tier 2,Deep Cleaning / Housekeeping,deep_cleaning,vadodara,mixed,daily,day,INR,90,122,720,976,1800,3500,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Vadodara,Gujarat,Tier 2,Pest Control,pest_control,vadodara,per_visit,per_visit,visit,INR,,,800,1400,1300,2600,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Vadodara,Gujarat,Tier 2,Handyman / General Helper,handyman,vadodara,mixed,daily,day,INR,80,108,640,864,1100,1900,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Vadodara,Gujarat,Tier 2,Waterproofing Specialist,waterproofing,vadodara,mixed,daily,day,INR,138,178,1104,1424,1900,3100,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Vadodara,Gujarat,Tier 2,False Ceiling Specialist,false_ceiling,vadodara,mixed,daily,day,INR,135,175,1080,1400,1900,3200,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Vadodara,Gujarat,Tier 2,Interior Designer (Basic),interior_designer,vadodara,mixed,daily,day,INR,280,420,2240,3360,3500,7000,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Vadodara,Gujarat,Tier 2,Roofer,roofer,vadodara,mixed,daily,day,INR,112,148,896,1184,1500,2600,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Vadodara,Gujarat,Tier 2,Flooring Specialist,flooring,vadodara,mixed,daily,day,INR,108,142,864,1136,1500,2500,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Vadodara,Gujarat,Tier 2,Furniture Assembler / Carpenter,furniture_assembler,vadodara,mixed,daily,day,INR,108,142,864,1136,1400,2400,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Vadodara,Gujarat,Tier 2,Geyser / Water Heater Repair,geyser_repair,vadodara,per_visit,per_visit,visit,INR,,,340,520,599,1099,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Vadodara,Gujarat,Tier 2,RO / Water Purifier Service,ro_service,vadodara,per_visit,per_visit,visit,INR,,,250,430,349,699,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Vadodara,Gujarat,Tier 2,Washing Machine Repair,washing_machine_repair,vadodara,per_visit,per_visit,visit,INR,,,390,600,599,1199,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Vadodara,Gujarat,Tier 2,TV / Electronics Repair,tv_repair,vadodara,per_visit,per_visit,visit,INR,,,290,490,399,899,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Vadodara,Gujarat,Tier 2,Mobile Phone Repair,mobile_repair,vadodara,per_visit,per_visit,visit,INR,,,230,440,299,699,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Vadodara,Gujarat,Tier 2,Computer / Laptop Repair,computer_repair,vadodara,per_visit,per_visit,visit,INR,,,290,510,399,899,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Vadodara,Gujarat,Tier 2,Sofa / Upholstery Cleaning,sofa_cleaning,vadodara,per_visit,per_visit,visit,INR,,,580,1000,1100,2200,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Vadodara,Gujarat,Tier 2,Landscaping / Gardener,landscaping,vadodara,mixed,daily,day,INR,68,92,544,736,900,1700,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Vadodara,Gujarat,Tier 2,Security Guard,security_guard,vadodara,mixed,daily,day,INR,68,90,680,900,1250,2100,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Vadodara,Gujarat,Tier 2,Driver / Chauffeur,driver,vadodara,mixed,daily,day,INR,95,128,950,1280,1550,2700,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Vadodara,Gujarat,Tier 2,Packers & Movers,packers_movers,vadodara,per_visit,per_visit,visit,INR,,,2400,4200,3500,8500,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Vadodara,Gujarat,Tier 2,Construction Labour / Demolition,construction_labour,vadodara,mixed,daily,day,INR,88,118,704,944,1200,2000,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Vadodara,Gujarat,Tier 2,Other,other,vadodara,mixed,daily,day,INR,105,138,840,1104,1500,2500,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Patna,Bihar,Tier 2,Painter,painter,patna,mixed,daily,day,INR,85,110,680,880,1050,1700,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Patna,Bihar,Tier 2,Plumber,plumber,patna,mixed,daily,day,INR,95,125,760,1000,1500,2600,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Patna,Bihar,Tier 2,Electrician,electrician,patna,mixed,daily,day,INR,95,125,760,1000,1500,2600,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Patna,Bihar,Tier 2,Carpenter,carpenter,patna,mixed,daily,day,INR,90,120,720,960,1400,2500,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Patna,Bihar,Tier 2,Mason / Bricklayer,mason,patna,mixed,daily,day,INR,82,108,650,864,1100,1900,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Patna,Bihar,Tier 2,Tiler,tiler,patna,mixed,daily,day,INR,85,115,680,920,1100,1900,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Patna,Bihar,Tier 2,Welder,welder,patna,mixed,daily,day,INR,95,125,760,1000,1200,2000,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Patna,Bihar,Tier 2,AC Technician,ac_technician,patna,mixed,daily,day,INR,130,178,1040,1424,2200,3800,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Patna,Bihar,Tier 2,Deep Cleaning / Housekeeping,deep_cleaning,patna,mixed,daily,day,INR,78,105,624,840,1500,2800,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Patna,Bihar,Tier 2,Pest Control,pest_control,patna,per_visit,per_visit,visit,INR,,,650,1100,1100,2000,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Patna,Bihar,Tier 2,Handyman / General Helper,handyman,patna,mixed,daily,day,INR,68,92,544,736,900,1600,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Patna,Bihar,Tier 2,Waterproofing Specialist,waterproofing,patna,mixed,daily,day,INR,110,145,880,1160,1500,2500,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Patna,Bihar,Tier 2,False Ceiling Specialist,false_ceiling,patna,mixed,daily,day,INR,108,142,864,1136,1500,2500,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Patna,Bihar,Tier 2,Interior Designer (Basic),interior_designer,patna,mixed,daily,day,INR,210,330,1680,2640,2700,5500,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Patna,Bihar,Tier 2,Roofer,roofer,patna,mixed,daily,day,INR,90,120,720,960,1200,2100,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Patna,Bihar,Tier 2,Flooring Specialist,flooring,patna,mixed,daily,day,INR,88,118,704,944,1250,2000,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Patna,Bihar,Tier 2,Furniture Assembler / Carpenter,furniture_assembler,patna,mixed,daily,day,INR,88,118,704,944,1200,2000,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Patna,Bihar,Tier 2,Geyser / Water Heater Repair,geyser_repair,patna,per_visit,per_visit,visit,INR,,,280,440,499,949,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Patna,Bihar,Tier 2,RO / Water Purifier Service,ro_service,patna,per_visit,per_visit,visit,INR,,,200,360,299,579,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Patna,Bihar,Tier 2,Washing Machine Repair,washing_machine_repair,patna,per_visit,per_visit,visit,INR,,,310,500,449,949,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Patna,Bihar,Tier 2,TV / Electronics Repair,tv_repair,patna,per_visit,per_visit,visit,INR,,,240,420,329,749,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Patna,Bihar,Tier 2,Mobile Phone Repair,mobile_repair,patna,per_visit,per_visit,visit,INR,,,180,360,229,579,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Patna,Bihar,Tier 2,Computer / Laptop Repair,computer_repair,patna,per_visit,per_visit,visit,INR,,,240,440,329,749,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Patna,Bihar,Tier 2,Sofa / Upholstery Cleaning,sofa_cleaning,patna,per_visit,per_visit,visit,INR,,,480,840,950,1900,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Patna,Bihar,Tier 2,Landscaping / Gardener,landscaping,patna,mixed,daily,day,INR,55,78,440,624,750,1400,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Patna,Bihar,Tier 2,Security Guard,security_guard,patna,mixed,daily,day,INR,55,78,550,780,1050,1750,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Patna,Bihar,Tier 2,Driver / Chauffeur,driver,patna,mixed,daily,day,INR,78,105,780,1050,1300,2200,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Patna,Bihar,Tier 2,Packers & Movers,packers_movers,patna,per_visit,per_visit,visit,INR,,,1900,3200,2800,6500,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Patna,Bihar,Tier 2,Construction Labour / Demolition,construction_labour,patna,mixed,daily,day,INR,75,100,600,800,1050,1750,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Patna,Bihar,Tier 2,Other,other,patna,mixed,daily,day,INR,85,112,680,896,1250,2050,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Bhubaneswar,Odisha,Tier 2,Painter,painter,bhubaneswar,mixed,daily,day,INR,65,88,520,700,800,1300,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Bhubaneswar,Odisha,Tier 2,Plumber,plumber,bhubaneswar,mixed,daily,day,INR,75,100,600,800,1200,2000,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Bhubaneswar,Odisha,Tier 2,Electrician,electrician,bhubaneswar,mixed,daily,day,INR,70,100,560,800,1100,1900,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Bhubaneswar,Odisha,Tier 2,Carpenter,carpenter,bhubaneswar,mixed,daily,day,INR,65,92,520,736,1000,1800,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Bhubaneswar,Odisha,Tier 2,Mason / Bricklayer,mason,bhubaneswar,mixed,daily,day,INR,60,85,480,680,800,1400,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Bhubaneswar,Odisha,Tier 2,Tiler,tiler,bhubaneswar,mixed,daily,day,INR,60,85,480,680,800,1400,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Bhubaneswar,Odisha,Tier 2,Welder,welder,bhubaneswar,mixed,daily,day,INR,75,100,600,800,950,1600,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Bhubaneswar,Odisha,Tier 2,AC Technician,ac_technician,bhubaneswar,mixed,daily,day,INR,100,140,800,1120,1600,2800,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Bhubaneswar,Odisha,Tier 2,Deep Cleaning / Housekeeping,deep_cleaning,bhubaneswar,mixed,daily,day,INR,60,82,480,656,1100,2000,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Bhubaneswar,Odisha,Tier 2,Pest Control,pest_control,bhubaneswar,per_visit,per_visit,visit,INR,,,450,800,800,1500,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Bhubaneswar,Odisha,Tier 2,Handyman / General Helper,handyman,bhubaneswar,mixed,daily,day,INR,50,72,400,576,700,1200,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Bhubaneswar,Odisha,Tier 2,Waterproofing Specialist,waterproofing,bhubaneswar,mixed,daily,day,INR,82,112,656,896,1100,1900,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Bhubaneswar,Odisha,Tier 2,False Ceiling Specialist,false_ceiling,bhubaneswar,mixed,daily,day,INR,80,110,640,880,1100,1900,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Bhubaneswar,Odisha,Tier 2,Interior Designer (Basic),interior_designer,bhubaneswar,mixed,daily,day,INR,130,220,1040,1760,1800,3500,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Bhubaneswar,Odisha,Tier 2,Roofer,roofer,bhubaneswar,mixed,daily,day,INR,62,88,496,704,900,1600,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Bhubaneswar,Odisha,Tier 2,Flooring Specialist,flooring,bhubaneswar,mixed,daily,day,INR,60,85,480,680,850,1500,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Bhubaneswar,Odisha,Tier 2,Furniture Assembler / Carpenter,furniture_assembler,bhubaneswar,mixed,daily,day,INR,60,85,480,680,800,1500,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Bhubaneswar,Odisha,Tier 2,Geyser / Water Heater Repair,geyser_repair,bhubaneswar,per_visit,per_visit,visit,INR,,,200,350,350,750,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Bhubaneswar,Odisha,Tier 2,RO / Water Purifier Service,ro_service,bhubaneswar,per_visit,per_visit,visit,INR,,,150,280,220,449,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Bhubaneswar,Odisha,Tier 2,Washing Machine Repair,washing_machine_repair,bhubaneswar,per_visit,per_visit,visit,INR,,,220,400,349,749,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Bhubaneswar,Odisha,Tier 2,TV / Electronics Repair,tv_repair,bhubaneswar,per_visit,per_visit,visit,INR,,,170,330,249,549,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Bhubaneswar,Odisha,Tier 2,Mobile Phone Repair,mobile_repair,bhubaneswar,per_visit,per_visit,visit,INR,,,130,280,179,449,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Bhubaneswar,Odisha,Tier 2,Computer / Laptop Repair,computer_repair,bhubaneswar,per_visit,per_visit,visit,INR,,,170,340,249,549,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Bhubaneswar,Odisha,Tier 2,Sofa / Upholstery Cleaning,sofa_cleaning,bhubaneswar,per_visit,per_visit,visit,INR,,,340,620,700,1400,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Bhubaneswar,Odisha,Tier 2,Landscaping / Gardener,landscaping,bhubaneswar,mixed,daily,day,INR,40,60,320,480,580,1100,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Bhubaneswar,Odisha,Tier 2,Security Guard,security_guard,bhubaneswar,mixed,daily,day,INR,45,62,450,620,850,1400,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Bhubaneswar,Odisha,Tier 2,Driver / Chauffeur,driver,bhubaneswar,mixed,daily,day,INR,62,85,620,850,1050,1750,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Bhubaneswar,Odisha,Tier 2,Packers & Movers,packers_movers,bhubaneswar,per_visit,per_visit,visit,INR,,,1200,2200,2000,4500,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Bhubaneswar,Odisha,Tier 2,Construction Labour / Demolition,construction_labour,bhubaneswar,mixed,daily,day,INR,55,75,440,600,750,1300,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Bhubaneswar,Odisha,Tier 2,Other,other,bhubaneswar,mixed,daily,day,INR,62,85,496,680,900,1550,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Ludhiana,Punjab,Tier 2,Painter,painter,ludhiana,mixed,daily,day,INR,110,145,875,1150,1400,2200,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Ludhiana,Punjab,Tier 2,Plumber,plumber,ludhiana,mixed,daily,day,INR,145,185,1160,1480,2500,4000,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Ludhiana,Punjab,Tier 2,Electrician,electrician,ludhiana,mixed,daily,day,INR,145,185,1160,1480,2500,4000,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Ludhiana,Punjab,Tier 2,Carpenter,carpenter,ludhiana,mixed,daily,day,INR,140,180,1120,1440,2200,3800,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Ludhiana,Punjab,Tier 2,Mason / Bricklayer,mason,ludhiana,mixed,daily,day,INR,135,175,1080,1400,1800,3000,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Ludhiana,Punjab,Tier 2,Tiler,tiler,ludhiana,mixed,daily,day,INR,130,168,1040,1344,1700,2800,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Ludhiana,Punjab,Tier 2,Welder,welder,ludhiana,mixed,daily,day,INR,145,190,1160,1520,1800,2900,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Ludhiana,Punjab,Tier 2,AC Technician,ac_technician,ludhiana,mixed,daily,day,INR,170,225,1360,1800,3000,5000,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Ludhiana,Punjab,Tier 2,Deep Cleaning / Housekeeping,deep_cleaning,ludhiana,mixed,daily,day,INR,115,148,920,1184,2200,4200,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Ludhiana,Punjab,Tier 2,Pest Control,pest_control,ludhiana,per_visit,per_visit,visit,INR,,,1000,1700,1600,3200,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Ludhiana,Punjab,Tier 2,Handyman / General Helper,handyman,ludhiana,mixed,daily,day,INR,95,125,760,1000,1400,2300,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Ludhiana,Punjab,Tier 2,Waterproofing Specialist,waterproofing,ludhiana,mixed,daily,day,INR,160,205,1280,1640,2300,3700,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Ludhiana,Punjab,Tier 2,False Ceiling Specialist,false_ceiling,ludhiana,mixed,daily,day,INR,160,208,1280,1664,2300,3800,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Ludhiana,Punjab,Tier 2,Interior Designer (Basic),interior_designer,ludhiana,mixed,daily,day,INR,340,520,2720,4160,4200,8500,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Ludhiana,Punjab,Tier 2,Roofer,roofer,ludhiana,mixed,daily,day,INR,135,175,1080,1400,1800,3000,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Ludhiana,Punjab,Tier 2,Flooring Specialist,flooring,ludhiana,mixed,daily,day,INR,130,170,1040,1360,1700,2900,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Ludhiana,Punjab,Tier 2,Furniture Assembler / Carpenter,furniture_assembler,ludhiana,mixed,daily,day,INR,130,170,1040,1360,1650,2800,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Ludhiana,Punjab,Tier 2,Geyser / Water Heater Repair,geyser_repair,ludhiana,per_visit,per_visit,visit,INR,,,400,600,699,1299,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Ludhiana,Punjab,Tier 2,RO / Water Purifier Service,ro_service,ludhiana,per_visit,per_visit,visit,INR,,,300,500,449,849,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Ludhiana,Punjab,Tier 2,Washing Machine Repair,washing_machine_repair,ludhiana,per_visit,per_visit,visit,INR,,,460,700,749,1399,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Ludhiana,Punjab,Tier 2,TV / Electronics Repair,tv_repair,ludhiana,per_visit,per_visit,visit,INR,,,360,600,549,1199,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Ludhiana,Punjab,Tier 2,Mobile Phone Repair,mobile_repair,ludhiana,per_visit,per_visit,visit,INR,,,300,550,449,899,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Ludhiana,Punjab,Tier 2,Computer / Laptop Repair,computer_repair,ludhiana,per_visit,per_visit,visit,INR,,,360,640,549,1199,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Ludhiana,Punjab,Tier 2,Sofa / Upholstery Cleaning,sofa_cleaning,ludhiana,per_visit,per_visit,visit,INR,,,720,1250,1350,2700,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Ludhiana,Punjab,Tier 2,Landscaping / Gardener,landscaping,ludhiana,mixed,daily,day,INR,82,110,656,880,1100,2000,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
